employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-29868814,Mark,King,Male,New York,New York City,2022-11-06,Marketing,Content Creator,High School,65227,Satisfactory,Yes,1974-03-30,
00-18847372,Karen,Dodson,Female,New York,Buffalo,2024-01-19,Operations,Logistics Coordinator,Bachelor,62047,Good,No,2001-04-02,
00-75990558,Anthony,Blackburn,Female,New York,Rochester,2022-04-09,Marketing,Content Creator,High School,62961,Needs Improvement,No,1963-10-22,
00-11952172,Kevin,Richardson,Male,New York,Rochester,2018-09-11,IT,Software Developer,Master,92941,Good,Yes,2004-06-17,
00-37935718,Tanner,Singh,Female,New York,Buffalo,2022-12-04,Finance,Accounts Payable Specialist,Bachelor,56256,Excellent,No,1996-12-30,
00-12767728,James,Beard,Male,Michigan,Warren,2015-02-13,Sales,Sales Specialist,Master,82364,Good,No,1980-09-02,
00-43375495,Donald,Lee,Female,Florida,Tampa,2023-12-29,Customer Service,Support Specialist,Bachelor,56029,Good,No,1996-03-16,
00-64130831,Jennifer,West,Female,Virginia,Virginia Beach,2019-10-26,IT,IT Support Specialist,High School,58186,Good,No,1972-07-12,
00-92166272,Amanda,Cannon,Female,New York,Rochester,2015-10-11,Finance,Accountant,Bachelor,64733,Excellent,No,1982-07-08,
00-86737279,Tiffany,Fleming,Female,New York,Rochester,2022-08-30,Operations,Operations Analyst,Master,61019,Good,No,2002-05-16,
00-26283037,Jessica,Lucero,Male,Ohio,Cincinnati,2017-06-25,Customer Service,Support Specialist,High School,60755,Good,Yes,1996-06-06,
00-10355692,Samuel,Ayala,Female,New York,New York City,2015-10-24,IT,Software Developer,Master,104958,Good,No,1989-01-07,
00-86197740,Jamie,Beck,Male,New York,Buffalo,2022-09-08,Operations,Inventory Specialist,High School,56220,Needs Improvement,No,2000-01-20,
00-41554178,Darlene,Newton,Male,New York,Rochester,2017-07-10,Operations,Operations Analyst,Bachelor,76669,Good,No,1972-10-14,
00-71303454,Geoffrey,Lee,Female,Ohio,Columbus,2022-11-20,Sales,Sales Consultant,Master,100109,Satisfactory,Yes,1995-12-13,
00-81394776,Angela,Gray,Male,New York,New York City,2024-03-06,Sales,Sales Representative,Bachelor,84059,Excellent,No,1980-01-21,
00-71717488,Lori,Hurst,Male,New York,New York City,2022-05-18,Customer Service,Help Desk Technician,Bachelor,82823,Good,No,1989-06-19,
00-62103937,Jennifer,Pena,Male,New York,Buffalo,2015-01-24,Marketing,Content Creator,Bachelor,61611,Good,No,1990-06-04,
00-50292372,Laurie,Jones,Male,New York,New York City,2020-10-31,Operations,Operations Analyst,Bachelor,60744,Excellent,Yes,1990-06-06,
00-83499395,Paul,Wright,Female,Illinois,Chicago,2019-01-17,IT,Software Developer,Bachelor,87445,Excellent,No,1977-10-05,
00-42875807,Jonathan,Espinoza,Female,Pennsylvania,Philadelphia,2015-03-17,Sales,Sales Representative,Bachelor,61471,Good,No,2002-12-12,
00-89119532,Arthur,Lynch,Male,New York,New York City,2020-11-03,Operations,Logistics Coordinator,Bachelor,67028,Satisfactory,Yes,1979-03-06,
00-43425740,Tiffany,Nguyen,Female,Virginia,Norfolk,2019-07-31,Sales,Sales Representative,Bachelor,55953,Needs Improvement,No,1982-03-11,
00-42791876,Wesley,Thomas,Male,New York,Buffalo,2024-08-30,Marketing,Content Creator,Bachelor,58625,Good,No,1990-02-05,
00-80248400,Patricia,Rivera,Male,New York,Rochester,2023-03-31,Operations,Inventory Specialist,High School,60477,Excellent,No,1986-04-12,
00-98872644,Nicole,Smith,Male,New York,Rochester,2021-11-30,Customer Service,Support Specialist,Bachelor,62852,Excellent,Yes,1997-06-04,
00-44780900,Samantha,Graves,Female,New York,Buffalo,2018-09-04,Marketing,Content Creator,Bachelor,58019,Good,Yes,1999-10-04,
00-86951198,Joy,Robertson,Female,New York,Buffalo,2024-10-04,Operations,Logistics Coordinator,Bachelor,58247,Good,Yes,2002-12-25,
00-12438885,Monique,Alexander,Male,New York,New York City,2017-07-16,Operations,Logistics Coordinator,Bachelor,60535,Good,No,1996-09-01,
00-99218645,Justin,Stein,Female,Virginia,Norfolk,2015-11-24,Customer Service,Customer Service Representative,Bachelor,60168,Good,No,1972-03-26,
00-53478750,Ronald,Zhang,Female,New York,Rochester,2022-04-19,Sales,Sales Consultant,Master,99242,Excellent,No,1961-08-20,
00-65179030,Jonathan,Rangel,Female,New York,Buffalo,2015-05-20,Operations,Inventory Specialist,High School,54740,Excellent,No,1972-03-30,
00-87142195,Jose,Simmons,Male,New York,Rochester,2021-11-17,IT,Software Developer,Master,99432,Satisfactory,No,2000-03-03,
00-88115343,Amanda,Weiss,Male,Pennsylvania,Pittsburgh,2023-12-08,Marketing,Content Creator,Bachelor,61116,Good,Yes,1967-10-08,
00-64280598,Michael,Jones,Female,New York,Buffalo,2019-08-23,Customer Service,Support Specialist,High School,63283,Excellent,Yes,1995-09-26,
00-17203266,Christine,Cole,Male,Michigan,Detroit,2016-10-31,Marketing,Content Creator,Bachelor,70008,Satisfactory,No,1982-12-18,
00-45835671,Andrea,Smith,Male,New York,New York City,2023-09-24,Customer Service,Support Specialist,Bachelor,70321,Needs Improvement,Yes,2003-06-05,
00-28693730,Debra,Lozano,Male,New York,Rochester,2022-10-09,Sales,Sales Consultant,PhD,68479,Good,Yes,1970-03-11,
00-78047801,Elizabeth,Allen,Female,New York,Buffalo,2017-08-20,Finance,Financial Analyst,PhD,96664,Satisfactory,No,1993-01-28,
00-39862398,David,Herrera,Female,Michigan,Warren,2020-07-14,Marketing,Marketing Coordinator,Bachelor,76476,Excellent,No,1981-04-05,
00-48787039,William,Scott,Male,New York,Buffalo,2024-07-28,Customer Service,Support Specialist,Bachelor,68415,Good,Yes,1987-10-29,
00-28889590,Jill,Lara,Female,New York,Rochester,2015-08-09,Operations,Logistics Coordinator,Bachelor,61130,Good,Yes,1976-05-01,
00-19398971,Beth,Mcneil,Male,Michigan,Grand Rapids,2020-07-23,Operations,Inventory Specialist,High School,59313,Good,No,1983-08-20,
00-28245984,Wyatt,Moore,Male,New York,Rochester,2019-12-11,Sales,Sales Specialist,PhD,77436,Good,No,1991-05-20,
00-35857500,Kathy,George,Male,New York,Buffalo,2019-04-29,IT,Software Developer,Master,86078,Satisfactory,Yes,1986-10-03,
00-56230062,Victoria,Edwards,Male,New York,Rochester,2024-08-12,Customer Service,Customer Service Representative,High School,54714,Good,No,1997-06-30,
00-49548494,Jacqueline,Monroe,Female,New York,Buffalo,2016-02-10,Operations,Logistics Coordinator,Bachelor,62538,Good,No,1996-07-13,
00-85163764,Joshua,Cole,Female,Michigan,Warren,2024-02-23,Operations,Inventory Specialist,Bachelor,61353,Satisfactory,No,2002-08-02,
00-54562374,Jon,Hall,Male,New York,Buffalo,2016-11-10,Sales,Sales Representative,Bachelor,82353,Satisfactory,Yes,1964-11-10,
00-66193324,Christopher,Daniel,Male,New York,Rochester,2024-08-20,Marketing,Content Creator,Bachelor,64713,Good,No,1970-06-12,
00-94764758,Amber,Stuart,Male,Illinois,Naperville,2024-10-02,Customer Service,Support Specialist,High School,60465,Satisfactory,No,1978-08-19,
00-12402352,Johnny,Adams,Female,New York,New York City,2017-12-18,Sales,Sales Specialist,Bachelor,73686,Satisfactory,No,1974-11-18,
00-14255661,James,Hawkins,Male,New York,Rochester,2016-03-28,Customer Service,Customer Service Representative,High School,54333,Good,No,2004-03-15,
00-39402174,Brittany,Martin,Male,New York,Buffalo,2016-04-01,Customer Service,Customer Service Representative,Bachelor,60427,Good,Yes,1977-07-28,
00-13158362,John,Sparks,Male,Illinois,Aurora,2016-02-28,IT,Software Developer,Bachelor,85429,Good,Yes,1985-10-18,
00-42521351,Theresa,Galloway,Male,New York,Buffalo,2020-09-13,IT,Software Developer,Bachelor,84737,Satisfactory,Yes,1996-10-16,
00-13976162,Andrea,Johnson,Male,New York,Rochester,2016-12-23,Operations,Operations Manager,Master,88810,Satisfactory,No,1998-08-27,
00-36911168,Lisa,Acevedo,Male,North Carolina,Greensboro,2024-08-08,Customer Service,Support Specialist,Bachelor,65202,Good,No,1967-12-30,
00-94174205,Jason,Jackson,Male,New York,New York City,2019-12-03,IT,IT Manager,PhD,129554,Good,No,1961-09-26,
00-26789758,Xavier,Williams,Female,New York,Rochester,2015-08-13,Customer Service,Customer Service Representative,Bachelor,57121,Satisfactory,No,1983-02-28,
00-60232496,Angela,Lewis,Male,New York,New York City,2015-02-26,Marketing,SEO Specialist,High School,54748,Good,Yes,1981-08-12,
00-68415071,David,Velasquez,Male,New York,Buffalo,2022-01-06,Customer Service,Help Desk Technician,High School,68109,Satisfactory,No,1994-10-04,
00-44701832,Jacob,Thompson,Female,Ohio,Cleveland,2018-01-01,IT,System Administrator,Bachelor,90765,Needs Improvement,No,1991-12-29,
00-50998348,Allen,Holt,Female,New York,Rochester,2022-05-30,Sales,Sales Consultant,Bachelor,92457,Good,No,2001-03-18,
00-66232116,Steven,Gray,Male,New York,New York City,2024-01-18,Sales,Sales Representative,Bachelor,80971,Good,Yes,1974-10-12,
00-61381143,Renee,Romero,Male,New York,Rochester,2023-09-03,Customer Service,Help Desk Technician,High School,74434,Good,No,1995-03-05,
00-93488692,Candice,Parrish,Male,Michigan,Detroit,2016-12-23,HR,Recruiter,Bachelor,70776,Good,No,1986-06-24,
00-59117104,Laurie,Castillo,Male,Florida,Miami,2020-05-29,IT,Software Developer,Bachelor,101794,Satisfactory,No,1987-01-15,
00-94009764,David,Kelley,Female,Pennsylvania,Pittsburgh,2024-11-13,Operations,Logistics Coordinator,Bachelor,60128,Satisfactory,No,1994-10-14,
00-76010706,Kenneth,Watson,Female,New York,Rochester,2023-11-06,Operations,Operations Manager,Master,101673,Good,No,1997-06-05,
00-56938936,Christopher,Brown,Female,New York,New York City,2020-10-08,IT,Software Developer,Bachelor,76774,Good,No,1974-05-27,
00-75923591,Joe,Tran,Male,Ohio,Columbus,2024-12-26,IT,System Administrator,Master,92350,Satisfactory,Yes,1999-08-06,
00-31901903,Luis,Sanchez,Female,New York,Rochester,2024-02-03,IT,IT Support Specialist,High School,57291,Good,Yes,1981-07-25,
00-26940639,Brittany,Fischer,Female,Illinois,Aurora,2023-11-02,Operations,Inventory Specialist,High School,63853,Good,No,1995-11-13,
00-62914143,Timothy,Fisher,Female,Michigan,Grand Rapids,2019-10-19,Sales,Sales Specialist,Bachelor,76974,Needs Improvement,No,1981-09-20,
00-62611284,Katie,Pierce,Female,New York,Rochester,2023-02-23,IT,System Administrator,Master,93609,Good,Yes,2000-06-18,
00-61999551,James,Parker,Male,New York,New York City,2024-12-02,Marketing,Marketing Coordinator,Bachelor,77862,Good,No,2003-12-04,
00-63712506,Toni,Stewart,Female,New York,Buffalo,2024-09-19,Marketing,SEO Specialist,Bachelor,54141,Good,No,1982-07-24,
00-20279520,Kristy,Johnson,Male,Pennsylvania,Allentown,2024-03-18,IT,Software Developer,Bachelor,96612,Good,Yes,1992-07-16,
00-64864149,Jessica,Vang,Female,New York,New York City,2023-06-27,Customer Service,Customer Service Representative,Bachelor,61617,Satisfactory,Yes,1996-01-31,
00-46180065,Mary,Powell,Female,New York,New York City,2023-03-12,Sales,Sales Consultant,PhD,81815,Excellent,Yes,1983-03-18,
00-72690620,Adam,Roth,Female,New York,Rochester,2023-04-19,IT,Software Developer,Bachelor,86930,Satisfactory,No,1984-05-11,
00-87602153,Sherry,Cisneros,Female,New York,New York City,2016-08-16,Marketing,Content Creator,Bachelor,54616,Good,No,1995-10-29,
00-12019270,Nicholas,Flowers,Female,Michigan,Grand Rapids,2015-05-09,Operations,Inventory Specialist,Bachelor,61923,Good,No,1983-07-17,
00-78485923,Andrew,Barker,Male,New York,New York City,2018-06-19,Operations,Logistics Coordinator,Bachelor,66193,Needs Improvement,No,1973-02-07,
00-50444791,Ryan,Prince,Female,Ohio,Cincinnati,2024-05-31,HR,HR Coordinator,Bachelor,55092,Satisfactory,No,1987-03-27,
00-52037932,Robert,Davis,Female,Ohio,Cleveland,2023-01-06,Operations,Operations Analyst,Master,81839,Good,Yes,1986-06-06,
00-17200455,Rebecca,Long,Female,New York,Rochester,2018-05-25,Sales,Sales Representative,Bachelor,58927,Good,Yes,1993-12-15,
00-60788484,Kerry,Miller,Male,Virginia,Norfolk,2020-02-05,Sales,Sales Specialist,PhD,78849,Excellent,Yes,1989-03-26,
00-21660923,Janet,Snow,Female,New York,Buffalo,2018-03-29,Sales,Sales Consultant,Master,81722,Good,Yes,2002-11-04,
00-43927264,Valerie,Smith,Male,Pennsylvania,Philadelphia,2021-06-23,Operations,Inventory Specialist,High School,64266,Needs Improvement,Yes,1982-06-29,
00-57904616,Amber,Garcia,Female,New York,New York City,2017-08-27,HR,HR Coordinator,Bachelor,63771,Good,Yes,1973-01-23,
00-63642721,Lisa,Hendricks,Male,New York,New York City,2022-04-15,Operations,Inventory Specialist,High School,56591,Satisfactory,Yes,1997-01-16,
00-47990986,Kelsey,Harrison,Male,New York,Rochester,2021-07-23,HR,HR Assistant,Bachelor,62471,Good,Yes,1993-12-02,
00-26606060,Christina,Richardson,Male,Michigan,Warren,2016-08-06,Marketing,Content Creator,High School,59397,Good,No,2002-12-05,
00-76177073,Kathleen,Jordan,Male,New York,Rochester,2023-08-01,Marketing,Marketing Manager,PhD,107724,Needs Improvement,No,1968-08-27,
00-20778737,James,Spencer,Male,New York,New York City,2020-05-26,Operations,Inventory Specialist,Bachelor,62014,Good,Yes,1981-02-19,
00-10338423,Amanda,Bradley,Female,New York,New York City,2023-08-30,Customer Service,Customer Service Representative,High School,60743,Satisfactory,Yes,1993-12-29,
00-51167664,Richard,Price,Male,New York,New York City,2017-06-28,Customer Service,Support Specialist,High School,56484,Excellent,No,1997-01-12,
00-48587625,Kristen,Rice,Male,North Carolina,Raleigh,2020-07-28,Operations,Inventory Specialist,Bachelor,70411,Good,No,1961-06-23,
00-33994116,Ryan,Peters,Male,New York,Rochester,2022-12-15,Marketing,SEO Specialist,High School,61017,Good,Yes,1990-05-21,
00-47208837,Cynthia,Wilson,Male,Michigan,Grand Rapids,2020-07-24,Customer Service,Support Specialist,High School,61463,Good,No,1984-09-30,
00-13113730,Wanda,Guerrero,Female,New York,Rochester,2024-07-07,Operations,Inventory Specialist,High School,59672,Satisfactory,Yes,1996-03-28,
00-12454378,Kimberly,Jones,Male,Ohio,Cincinnati,2018-01-12,IT,Software Developer,Master,93093,Excellent,No,1997-03-12,
00-23523308,Nathan,Garza,Male,New York,New York City,2024-03-11,Sales,Sales Representative,Bachelor,66100,Good,No,1967-01-28,
00-31608767,Michael,Anthony,Female,New York,Buffalo,2023-08-10,IT,Software Developer,Master,113691,Satisfactory,No,1977-03-13,
00-36316515,Shawn,Bennett,Male,New York,New York City,2022-09-27,Customer Service,Customer Service Representative,Bachelor,66180,Satisfactory,No,1994-01-08,
00-35030010,Brooke,Martinez,Male,New York,Buffalo,2017-02-03,Operations,Inventory Specialist,Bachelor,68503,Excellent,No,1971-10-19,
00-63881516,David,Ibarra,Female,New York,Rochester,2016-10-23,Marketing,Marketing Coordinator,Bachelor,71536,Satisfactory,No,2001-03-19,
00-80852543,Vanessa,Gibson,Male,New York,Buffalo,2019-09-03,IT,Software Developer,Bachelor,92813,Satisfactory,No,1988-11-29,
00-29096178,Alejandra,Hansen,Female,Illinois,Naperville,2016-12-04,Customer Service,Help Desk Technician,High School,63744,Good,No,2004-04-23,
00-77811681,Jacob,Smith,Male,North Carolina,Charlotte,2018-01-31,Operations,Inventory Specialist,Bachelor,62743,Good,No,1998-08-31,
00-31898382,Angela,Smith,Female,Pennsylvania,Philadelphia,2016-12-14,Operations,Inventory Specialist,High School,62321,Good,No,1987-05-03,
00-24097501,Ashley,Michael,Female,New York,Rochester,2020-01-29,Operations,Operations Analyst,Bachelor,84732,Good,No,1976-10-18,
00-89487318,Kristen,Ward,Female,New York,New York City,2021-07-18,Operations,Inventory Specialist,Bachelor,62791,Excellent,No,1966-04-30,
00-22007848,Leonard,Bernard,Male,Ohio,Cleveland,2023-06-28,Marketing,Content Creator,Bachelor,61049,Excellent,No,2001-01-13,
00-38166476,Tommy,Carter,Male,Michigan,Grand Rapids,2017-02-05,Operations,Operations Analyst,Master,80206,Good,No,1982-06-23,
00-25673469,Emily,Taylor,Female,Michigan,Grand Rapids,2017-04-26,Operations,Inventory Specialist,Bachelor,56946,Satisfactory,Yes,1989-10-08,
00-23274325,Paul,Lopez,Female,Illinois,Aurora,2020-01-29,Sales,Sales Specialist,Master,88744,Needs Improvement,Yes,1984-01-24,
00-97541037,Colin,Chambers,Male,Illinois,Naperville,2020-11-20,Operations,Inventory Specialist,High School,59218,Excellent,No,1971-02-09,
00-24087799,Deanna,Thomas,Female,Pennsylvania,Philadelphia,2023-02-05,Sales,Sales Consultant,Bachelor,63928,Excellent,No,2000-06-04,
00-57617569,Charlotte,Vargas,Male,New York,New York City,2022-02-23,Marketing,SEO Specialist,Bachelor,85410,Good,Yes,1989-04-28,
00-16835512,Ryan,Thompson,Female,New York,Rochester,2022-02-24,Marketing,SEO Specialist,High School,79448,Good,Yes,1980-07-24,
00-88092493,Carrie,Woods,Female,North Carolina,Greensboro,2021-07-18,Sales,Sales Consultant,PhD,118656,Good,No,1965-01-07,
00-80314452,Briana,Cole,Female,New York,Rochester,2018-11-12,IT,Software Developer,Bachelor,89944,Good,No,1980-11-19,
00-94380849,Jasmine,Forbes,Female,New York,New York City,2016-12-09,Sales,Sales Specialist,Master,76726,Needs Improvement,No,1961-10-20,
00-55731485,Joseph,Simon,Male,New York,Rochester,2017-04-14,Operations,Inventory Specialist,Bachelor,64200,Excellent,Yes,1983-06-09,
00-26022893,Sabrina,Garcia,Male,New York,Buffalo,2015-08-03,IT,Software Developer,Master,97668,Satisfactory,Yes,1965-12-29,
00-80931992,Michael,Carter,Male,New York,New York City,2022-07-08,Customer Service,Support Specialist,Bachelor,64835,Good,No,1978-12-15,
00-10464811,Martha,Williams,Female,New York,New York City,2019-06-18,Operations,Inventory Specialist,High School,57167,Good,Yes,1984-03-11,
00-17548149,Kimberly,Martinez,Male,New York,New York City,2022-11-25,Marketing,Marketing Coordinator,Bachelor,79564,Good,No,1974-03-22,
00-65767703,Becky,Martinez,Male,New York,Buffalo,2016-12-03,IT,IT Support Specialist,Bachelor,66588,Satisfactory,No,2004-03-09,
00-78717559,Michael,Rivas,Female,New York,Buffalo,2016-10-02,Operations,Inventory Specialist,High School,61549,Satisfactory,No,1977-11-22,
00-30753916,Autumn,Hurley,Female,New York,Buffalo,2016-01-20,Sales,Sales Specialist,Bachelor,64365,Good,Yes,1993-09-27,
00-89956438,Bryan,Ross,Male,New York,Rochester,2023-12-26,Customer Service,Support Specialist,High School,63697,Excellent,No,2002-06-03,
00-61566086,Janet,Peterson,Female,North Carolina,Raleigh,2017-04-17,IT,IT Support Specialist,Bachelor,62171,Good,No,1987-03-22,
00-26188599,Stephanie,Stevens,Male,New York,Buffalo,2020-03-23,Sales,Sales Representative,Bachelor,64361,Good,Yes,1997-02-21,
00-40425150,Margaret,Ramirez,Male,Michigan,Warren,2015-12-02,Sales,Sales Representative,Bachelor,63101,Good,No,1989-09-16,
00-24232767,Theodore,Thompson,Male,New York,New York City,2023-03-05,Customer Service,Support Specialist,Bachelor,62103,Satisfactory,No,1994-10-30,
00-48493103,Samantha,Carr,Female,New York,New York City,2020-12-10,Operations,Inventory Specialist,Bachelor,57938,Needs Improvement,Yes,1967-02-05,
00-83691032,Jennifer,Cobb,Female,New York,Rochester,2018-01-02,IT,IT Support Specialist,Bachelor,53436,Needs Improvement,Yes,1981-04-23,
00-77176147,Brian,Washington,Female,New York,New York City,2015-09-11,Sales,Sales Specialist,Bachelor,60460,Good,No,1974-11-16,
00-44479616,Sierra,Montoya,Female,New York,Rochester,2022-03-12,Operations,Inventory Specialist,Bachelor,57491,Good,No,1990-05-04,
